,index,profile_name,user_reviews,summary,stars,rating_date,text,label,score
84,84,GMYuusha,1,Unexpected and fun gem,5,17/10/2021,"We had a wonderful evening. Excellent and friendly service right from the greeting. Tasty food. Knowledgeable waiter. Good entertainment and vibes. Many happy diners around us. Families, children, elderly, couples - all looked after. They played happy birthday for three different tables, with a dance act each! Fully recommend it. The food was delicious. Good portion sizes. We will be going back before we head home.",POSITIVE,0.9998841285705566
85,85,MartyC633,58,Brilliant.,5,17/10/2021,"Absolutely brilliant. Food was awesome, service was the same and the price... you get a bit of bang for your buck.    My wife and I both has the ""small"" ribs. Nothing small about them. It was a full rack. The large was 2 full racks.    Flapper girls came out every 15 minutes. Good entertainment for ""the kids""    Will be back.",POSITIVE,0.9994520545005798
86,86,andyrew86,3,Excellent,5,12/10/2021,Went in a group of seven with ages from 9-50 and nobody was disappointed. The staff were really polite and chatty whilst being efficient at taking drink and food orders even know they were extremely busy. The shows were brilliant and really added to a unique atmosphere. I read a review saying that the food portions weren’t as big as they expected and let me just say that person has some serious issues! The portions are huge - even when you ask for a small it’s still huge!  We all had a brilliant time and wouldn’t hesitate to go back if we went back to Cyprus again,POSITIVE,0.9994516968727112
87,87,taylorn7,16,Food & Entertainment,5,06/10/2021,"Highly recommend please note we asked for small portions which we never normally do, the portions are huge! Gorgeous Filet steak at Fantastic prices and entertained by the Team which made for a fantastic atmosphere! Thank you definitely one of our favourites visited twice during our stay. We’ll be back",POSITIVE,0.9998579025268555
88,88,Elizavanzand,3,Fantastische verjaardag,5,06/10/2021,Super nice food. Very good and fast service! If you come before 19 you get a nice price for food and cocktails. I had a nice birthday💕😍🎉🎉,POSITIVE,0.999849796295166
89,89,paulinem541,6,Must Visit,5,24/09/2021,"Fat Mamas is amazing, really good food, portions are very generous. Excellent staff who are very attentive, even when really busy.. Such good atmosphere. The dancers are really good. Highly recommend.",POSITIVE,0.9998859167098999
90,90,KevA_12,145,Ribs !!!! Wow,5,23/09/2021,"Wow !!!! Those ribs !! This place is amazing , awesome ribs and massive portion sizes , entertainment is great , staff very friendly",POSITIVE,0.9998699426651001
91,91,Mick Y,4,Great restaurant with cabaret,4,21/09/2021,"Massive portions served here. Basic food but very tasty. Can recommend the chicken burgers. Proper chicken fillets, not the pre processed chicken served elsewhere. The staff put on a dancing show every night for diners. Keenly priced meals.",POSITIVE,0.9991176724433899
92,92,samdsss,58,A great night,5,05/09/2021,"This place is great. Food was really good, we didn't wait long for service and prices were reasonable. Quite a few people were queing in front of us for a table welwyn we got there but we weren't waiting long. Portions were big! And just as we were leaving, the cabaret show started which we were unaware of. A great suprise!",POSITIVE,0.9982942938804626
93,93,philip p,15,Fat mama's,5,05/09/2021,"Friendly staff at the entrance, politely asked for our Cyprus flight certificates and sat us down to eat .We ordered two stakes well done one with Diane sauce.They were amazing it has to be said and what with the entertainment this was an excellent night out thanks to all the staff at Fat mama's .",POSITIVE,0.9997946619987488
94,94,Stephen P,109,Amazing food,5,04/09/2021,"Visited on chance one evening and boy we were not sorry, the food was amazing and to top it off there was entertainment while you ate. If your a fan of spare ribs go for Fat Mamas Special it’s two full rack of ribs in sauce and chips as a side. The 3 girl dancers are fantastic to watch and keen as mustard to entertain.",POSITIVE,0.9995914101600647
95,95,markwild01,9,1st visit since 2019,5,02/09/2021,"Nothing has changed, lovely food, great entertainment and great value for the family! Tried the ribs, burgers, enchiladas and steak over 4 visits, all first class!",POSITIVE,0.9997530579566956
96,96,Mrsamc87,19,Such a let down,1,02/09/2021,"Having visited several times before over the years last nights meal came as a huge disappointment to us. The nicest possible way I can describe it is-vile!  Not sure if it’s changed ownership or chef but the steak was not cooked as I’d asked, and it was cold, the sauce that topped it was cold and set like jelly.  The mussels nearly ripped my mouth open as the first 2 I ate had sharp shell in, this was then visible from the shell. Clearly no care when washing them or Perhaps not as the third and final one I ate was full of sand!  They also charge extra for paying on card €10. So if you do dare visit make sure you take cash",NEGATIVE,0.9996297359466553
97,97,kateliyx,6,"Good american food, cringy entertainment",4,30/08/2021,"The food was just good. Very tasty and creative drinks. Nice service, we were seated quickly, got food fast, and had a nice conversation with the waiter. This is not a place for a romantic evening. Every night there are animations with costumes and loud music. Maybe some people would like it, like families with kids, but for us it was annoying and too much. Tried once, didn't go back.",NEGATIVE,0.5720844864845276
98,98,gerald1998,12,Okay but won’t be back.,3,27/08/2021,"The staff were friendly enough however the food was extremely basic. Portion sizes were either too little or too large and there were issues with the temperature of the foods we received. On top of this we were left waiting for 15 minutes to cutlery with little attention being paid to us. Overall this may be a safe option for people with young families due to the entertainment and basic food on offer, but I highly recommend any people looking for good food to avoid here",NEGATIVE,0.9923620223999023
99,99,Q4105RVcraigb,16,10/10,5,24/08/2021,"Can’t praise enough! Value for money, food, staff all excellent. 10/10. Made to feel so welcome it has to be a must to visit here if holidaying in the area! We visited twice on a ten day holiday",POSITIVE,0.9987437129020691
100,100,joannetW3125XA,2,Cole group of 6 table 101 21st August 21,5,21/08/2021,"Surpasses all expectations! food fabulous, large portions so fantastic value too. staff are really attentive especially Cathy who made us so welcome. Would definitely pay another visit especially for the entertainment 🙌",POSITIVE,0.9998216032981873
101,101,Wirral2,6,Fabulous food and entertainment,5,20/08/2021,"Such a welcoming, humble eatery.  The staff could not be more friendly.  Food was fresh and tasty reasonably priced especially as free entertainment is given.  The dancers work so hard to entertain and create a great atmosphere. The restaurant has a staff singer, possibly owner. She is amazing such a great voice and finished the night with kindness and warmth. Great night start to finish. Highly recommend as a family place to eat.",POSITIVE,0.9997960925102234
